"x"	"y"	"z"	"id"	"BHD"	"h"	"crownLength"	"crownArea"	"crownVolume"	"crownDiameter"
-229,1123251	-17,31220879	-93,058	293	11,85835019	31,46	24,26	41,4	63,9	8,1
-229,2351688	-17,4722646	-92,907	294	14,65244	7,91	0	0	0	0
-225,1341593	-12,73871925	-95,277	295	12,46655	17,06	12,41	11,2	21,7	4
-241,960372	-8,490877333	-94,783	296	23,51093333	22,45	10,4	14,7	28,3	4,5
-244,6430277	-23,06539442	-89,645	297	24,44074419	22,36	17,46	29,4	45,3	6,3
-233,6651237	-22,43602894	-90,739	298	20,93576967	20,39	13,74	11,2	24,3	4,1
-233,48811	-13,02733076	-93,519	299	7,362705882	2,46	0	0	0	0
-231,2635034	-21,68807658	-91,614	300	58,99748892	19,94	0	0	0	0
-230,9477662	-12,92325953	-94,446	301	10,44616471	8,59	0	0	0	0,3
-227,522062	-24,70539626	-91,161	302	17,31021138	18,99	8,99	11,5	22,2	4,1
-234,7357308	-13,85267568	-93,46	303	11,52805405	22,07	13,72	11,8	25,5	4,3
-246,1370973	-10,81448533	-93,574	304	27,73413333	25,98	21,33	15,4	40,9	4,7
-229,2592588	-16,72417756	-92,808	305	6,535926829	13,98	10,08	7,8	15,3	3,5
-228,2114564	-24,23781832	-90,914	306	5,357305263	10,38	3,63	1,8	1,8	1,7
-248,8486812	-16,13635797	-91,929	307	14,49432131	16,17	7,57	11,9	17,2	4,1
-248,7827469	-15,97261295	-92,301	308	9,892170338	12,89	4,39	4,5	3,5	2,6
0,263246398	-10,85701528	0,649	309	14,42420329	18,39	16,89	12,1	30,3	4,1
-246,690505	-22,53208302	-90,194	310	8,675395349	7,57	6,57	33,8	13,5	13,3
-234,1944553	-7,421827907	-95,94	311	27,2439408	26,51	21,81	20,7	47,2	5,6
-214,3662657	-24,93234629	-93,899	312	4,497428571	2,34	0	0	0	0
-249,5731785	-8,749230388	-93,867	313	18,67536916	23,19	22,14	42,9	98,1	8,5
-224,5080845	-10,5719105	-96,421	314	33,9854	27,44	22,04	22,3	59,8	5,8
-246,0578246	-21,469792	-89,819	315	28,08281905	18,12	0	0	0	0
-235,7708068	-12,80130963	-93,833	316	5,956669388	8,76	6,91	5,5	2,7	9,3
-244,3817353	-10,60033132	-94,012	317	10,94770588	15,03	9,13	6,1	12,8	2,9
-247,723622	-10,1952583	-93,775	318	18,54500912	18,4	11,35	10,1	21,1	4,2
-242,6575326	-6,636976656	-95,286	319	7,526609836	8,94	0	0	0	0
-245,1809721	-22,35789515	-90,131	320	5,157861386	1,2	0	0	0	0
-1,683893514	-16,78731405	0,009	321	16,90437838	14,43	13,08	11,3	33,3	4
-244,351121	-9,479480422	-94,098	322	7,390762742	8,13	0	0	0	0
-222,2483407	-12,75601867	-96,016	323	30,642	27,94	15,54	17,5	34,2	5,1
-249,724928	-11,83512712	-92,665	324	24,52371862	20,81	0	0	0	0
7,942446208	-45,26776994	8,224	325	61,80816518	37,46	0	0	0	0
-193,9164051	3,787925322	-103,341	326	6,626420601	7,09	0	0	0	0
-8,583433524	5,49122019	-3,953	327	26,1624	20,32	0	0	0	0
8,392222341	-30,78006387	8,375	328	47,4036743	34,02	0	0	0	0
3,765383743	-36,23548588	6,099	329	54,86862745	34,02	22,67	41,8	89,4	7,6
3,516282286	-50,31045886	7,045	330	42,97870476	27,74	20,59	29,7	64,1	6,3
5,564686021	-45,22125084	7,823	331	4,217168869	1,33	0	0	0	0
2,124219727	-33,990833	4,836	332	55,00263636	33,8	26,4	42,6	131,3	7,7
1,184754857	-47,59622886	5,503	333	48,86348571	39,69	25,04	29,9	68,5	7,1
-2,637299331	-46,15550079	3,062	334	52,23187842	39,86	30,56	51,4	126,3	8,7
-3,905459575	-49,02260972	2,989	335	37,03941567	28,25	27,25	27,3	93,8	6,2
-8,764542617	-56,8615586	-0,037	336	39,5408785	26,34	23,79	27,1	88,4	6,1
-3,935801825	-61,54482379	2,62	337	29,57066667	23,98	0	0	0	0
3,2897912	-46,3545448	6,964	338	7,55328	0,5	0	0	0	0
-4,617713551	-23,09690531	-0,853	339	14,39374694	8,04	0	0	0	0
-8,053665654	-50,90901199	-0,239	340	26,17213181	17,53	0	0	0	0
-3,041953188	-57,30333884	3,486	341	46,5642029	35,33	32,03	21,5	71,4	5,4
1,480431714	-62,28855286	6,267	342	48,70611429	34,32	0	0	0	0
7,417324721	5,405270885	3,869	343	22,39682623	24,8	18,75	40,2	110,7	7,8
-8,210969408	-35,30775085	-2,384	344	17,11330511	6,59	3,49	3,1	4,7	2,1
-13,22978696	-56,37302424	-3,466	345	4,223126365	2,46	0	0	0	0
-8,531111245	-49,43643663	-0,089	346	32,05773494	22,89	0	0	0	0
8,021415	4,093769048	4,88	347	18,3162381	16,06	0	0	0	0
-45,95686133	3,119997333	-22,807	348	55,46213333	42,45	22	50,5	113,4	8,3
-5,656425524	-61,90567848	1,606	349	53,24460952	32,53	29,58	31,3	84	6,6
-27,86713638	-27,158788	-12,886	350	48,30902857	40,9	17,55	62,9	204,2	9,4
-26,17343345	-36,91345996	-10,805	351	56,35431537	38,97	30,07	36,8	148,3	7,3
-10,94598041	-43,08781369	-3,029	352	8,224245902	6,2	0	0	0	0
-20,57710903	-42,74300863	-6,049	353	39,3074813	28,33	24,08	32,5	96,1	6,6
-23,21065861	-50,37019981	-8,459	354	55,66114149	39,84	30,14	80,8	165,9	10,6
-56,25631703	-46,40443853	-29,027	355	52,06664915	41,69	32,14	59,2	183,7	9,5
4,875853422	-63,2261556	7,698	356	53,23822812	33,91	0	0	0	0
6,356529719	0,672698876	4,034	357	29,05344578	26	0	0	0	0
-3,006055231	-20,14250908	-0,378	358	13,74375385	9,93	7,73	6,5	16,9	3
-14,91062376	-54,23584281	-5,149	359	7,057933216	5,56	0	0	0	0
-4,898876054	-38,7021981	1,397	360	42,03254422	31,95	22,9	41,5	118,5	7,7
-6,458748	-29,45901333	-1,253	361	5,432133333	7,78	0	0	0	0
9,686885428	1,235632201	6,038	362	19,55700984	25,21	20,36	14,5	34,2	5
-29,08671067	-37,823682	-13,051	363	66,43666667	42,86	24,86	37,4	86,4	7,4
-35,2492859	-42,34587558	-16,288	364	48,88382462	33,98	26,93	41	132,2	7,8
-8,322122041	-37,77518276	-1,59	365	12,01835294	8,31	3,01	4	4,4	9,8
-11,98942019	-7,387381143	-4,15	366	78,74617143	29,64	0	0	0	0
-28,84327958	-34,09285568	-13,735	367	61,31286316	44,89	36,99	78,6	262,8	14,2
-7,731588954	-33,24701842	-1,858	368	8,08533578	14,55	11,8	25,4	60,7	6,5
-33,23075448	-37,16855124	-16,471	369	47,40426667	33,38	13,88	45,1	96,4	7,9
-14,82059875	-58,35120825	-4,788	370	10,37585	9,13	0	0	0	0
-40,24419676	-35,32828378	-20,495	371	47,91778378	32,85	0	0	0	0
-16,50070517	-22,55013605	-6,15	372	19,49424976	27,93	16,53	28,7	72,9	6,7
-32,01498458	-46,1983939	-14,92	373	49,71013559	41,13	33,58	41,7	66,2	12,9
-31,28885396	-43,4855025	-14,684	374	24,010125	21,94	20,84	19,2	28,8	5,4
-42,65939623	-41,3117066	-21,242	375	38,98083019	35,64	18,94	69,4	99,2	11,8
-44,35760514	-25,25739429	-22,455	376	58,88472381	44,45	29,4	61,1	120,3	9,1
-38,59454952	-25,20215619	-18,17	377	59,70914286	43,01	30,11	51,1	178,7	8,6
-53,13344433	-47,52683358	-27,277	378	42,61688333	32,24	22,39	25,8	80,9	6
-19,23784886	-22,77991714	-8,692	379	48,4704	37,26	0	0	0	0
-46,14288448	-45,09979034	-22,606	380	42,21993103	34,9	0	0	0	0
-50,87468112	-23,14597012	-26,936	381	33,31400803	41,75	31,9	39,5	107,4	7,3
-50,4760099	-13,67700571	-27,052	382	58,4751619	41,02	32,42	26,8	65,2	6,1
-60,79262486	-1,760989143	-31,509	383	56,8648	41,17	22,32	21,1	49,7	5,5
-48,34521924	-33,12479276	-24,643	384	51,92761905	32,15	0	0	0	0
-37,09938329	-19,87204429	-18,071	385	65,1324788	42,44	39,29	45,4	145,8	8,2
-41,68200371	-18,38807571	-21,883	386	58,59228571	41,46	0	0	0	0
-47,33769725	-10,4948749	-24,881	387	48,47568627	31,56	18,96	36,1	64,2	7,3
-49,45684298	0,914519794	-25,086	388	48,55675064	33,2	25,55	22,6	46,1	5,7
-44,28670715	-3,356004915	-22,584	389	27,32826807	18,83	0	0	0	0
-54,28426857	-37,33732476	-29,065	390	34,72209524	28,79	17,14	21,1	54,1	5,6
-24,62059952	-48,12035429	-9,014	391	10,39190476	3,27	0	0	0	0
-30,82595143	-6,799154286	-13,85	392	47,3212	25,4	0	0	0	0
-23,5371049	-4,822949398	-10,775	393	62,84605622	36,05	0	0	0	0
-16,78586209	-17,64815325	-6,125	394	62,610249	34,95	30,9	61,8	147,3	9,1
-33,2361299	-48,02537771	-15,713	395	45,21059048	31,87	23,27	34,9	75,9	7
-39,10712218	-40,28500249	-19,309	396	44,04948287	11,93	0	0	0	0
-45,87616267	-14,86404533	-23,995	397	35,81386667	41,94	35,84	45,2	98,8	8,1
-15,6424249	-0,829855882	-7,246	398	12,99168627	8,38	0	0	0	0
-25,15610087	-2,492609517	-11,231	399	59,1652112	33,39	0	0	0	0
-70,16673108	5,614046104	-35,613	400	71,09457028	45,51	33,66	55,9	115,8	8,9
-10,51960211	0,878340248	-4,439	401	25,26370186	20,64	0	0	0	0
-15,12164373	2,740185522	-7,195	402	35,0560597	29,23	0	0	0	0
-13,07087048	2,464261905	-6,035	403	16,5352381	19,83	17,03	8,2	19,2	3,5
-21,47074196	-20,98016549	-9,713	404	59,04023529	41,67	37,72	94,7	266,8	11,1
-7,046925429	1,855795143	-2,547	405	55,53531429	32,41	31,01	47,7	117,7	9,2
-39,92439822	11,67304827	-20,445	406	48,95538222	30,86	21,46	39,6	85,9	7,7
-33,67314646	-7,310795404	-15,782	407	42,94626087	38,65	35,25	55,3	151,3	8,7
-40,32417237	-2,146315763	-20,32	408	36,39027119	42,83	27,68	34,3	97,3	7,3
-10,96363895	3,476121579	-4,526	409	18,06480702	16,89	15,09	9,4	22,1	3,9
-37,17185652	-6,686861449	-17,539	410	51,99730435	41,24	33,24	48,4	116,4	8,7
-33,31831124	-14,17040876	-15,991	411	63,43382857	43,07	22,57	93,2	223,4	11,6
-60,09416598	6,606095193	-30,604	412	52,96	23,4	0	0	0	0
-46,01701431	9,054849412	-24,178	413	22,53501961	21,78	0	0	0	0
-50,12557288	-2,934708588	-25,908	414	42,9039096	33,69	31,39	17,6	25,5	5
-17,75176125	11,63194231	-8,512	415	26,51160125	26,46	12,71	10,7	19,6	3,9
-39,36660438	14,47823208	-20,262	416	29,09445833	24,8	16,8	15,2	26,6	4,6
-34,70890667	12,86373095	-17,001	417	32,67295238	30,41	0	0	0	0
-35,3727852	9,212003252	-15,841	418	26,57469919	13,05	0	0	0	0
-43,38517249	10,57869165	-22,061	419	26,84075789	18,34	11,79	27,4	45,5	6,1
-40,26243714	0,008611429	-20,509	420	58,52815238	30,64	0	0	0	0
-58,95890129	13,69705109	-30,7	421	23,15533185	25,63	14,43	30,8	59,5	6,9
-62,2275979	-27,79324476	-34,279	422	54,12251429	45,38	33,88	50,3	101,5	8,3
-51,66914915	7,641162726	-26,78	423	17,93078726	13,16	0	0	0	0
-58,63199549	-46,35607517	-30,007	424	48,9	35,46	29,21	30,4	56,3	6,6
-21,32156379	7,958831429	-9,641	425	10,5469	11,83	0	0	0	0
-13,4055182	-10,74552393	-3,434	426	38,83724138	26,82	23,97	28,6	65,2	6,6
-55,283604	-4,901317333	-29,003	427	81,588	46,41	40,36	56,6	157,2	8,8
-74,41762318	14,07506357	-38,432	428	31,08693679	24,65	19,5	25,4	63,9	6,3
-9,729052	-7,179673333	-2,095	429	56,2496	39,75	34,3	77,6	199,2	10,3
-57,46617667	-2,497228571	-30,542	430	68,34047619	41,43	0	0	0	0
-48,844154	7,54175	-25,317	431	23,5508	23,82	18,62	30,8	75,2	6,9
-63,32737676	7,999108762	-31,993	432	55,54068571	42,33	33,38	41	61,5	8
-41,11009429	15,72286429	-21,396	433	27,08314286	23,53	0	0	0	0
-66,509508	13,081294	-34,749	434	20,3472	26,46	17,56	33,2	59,2	6,8
-96,5819219	23,6514021	-50,583	435	39,92841905	31,46	29,46	50,6	109,2	8,8
-46,37523733	13,56153981	-24,144	436	45,38064762	33,43	27,38	40,4	82,7	8
-52,52507597	12,96313321	-27,735	437	26,88377719	24,75	17,65	26,4	46,8	6,2
-67,69147963	16,96303734	-36,007	438	23,51768167	27,88	18,83	30	56,3	6,7
-55,89109267	16,24185267	-29,727	439	23,73306667	26,58	0	0	0	0
-64,15815331	17,50275082	-34,36	440	20,89316717	32,77	0	0	0	0
-54,281956	-31,84556857	-29,189	441	62,46312381	46,09	28,05	75,5	260,2	10,3
-53,62336798	6,653860884	-28,295	442	11,75919217	7,6	0	0	0	0
-52,69770543	6,061918908	-27,133	443	8,255725429	5,3	0	0	0	0
-85,35668657	15,97020462	-43,289	444	23,55605138	17,83	12,63	17,2	42	5,1
-55,50829887	-35,27713133	-30,108	445	49,57844	32,54	22,84	24,5	24,8	7,5
-55,92082191	13,04974388	-29,168	446	18,8614029	18,25	0	0	0	0
-50,96219977	-33,4409354	-27,022	447	44,43101149	26,51	0	0	0	0
2,764151045	-7,227188358	1,912	448	8,20519403	8,06	0	0	0	0
-73,64077084	3,225638252	-37,352	449	30,69166434	28,84	24,74	24,2	54,6	5,7
-53,69061908	5,843518754	-27,753	450	11,68438033	6,08	0	0	0	0
-88,34503373	25,18689173	-46,762	451	34,696	30,49	20,79	24,5	53,8	6
-52,07385667	-27,05403833	-27,833	452	34,35266667	30,22	20,22	41,8	92,8	7,5
-68,82869448	-13,392776	-38,234	453	63,52365714	46,13	18,33	76,4	152,3	10,5
-63,3891249	-7,703526078	-34,714	454	50,81560784	37,96	34,16	32,5	84,9	6,7
-61,24467603	-45,48876589	-33,178	455	52,57503876	36,78	21,03	35,8	85,2	7,1
-68,76538942	-36,22569151	-37,982	456	53,12879678	41,56	37,46	22,1	62,5	5,7
-69,41491811	-39,20875432	-38,394	457	46,7156	40,81	15,31	42,2	84,5	7,7
-71,98075677	17,03396514	-37,834	458	32,19010642	27,94	21,44	30,2	65,3	6,8
-92,046042	19,52638286	-47,527	459	30,02051429	23,91	0	0	0	0
-61,72579826	-9,809503964	-33,811	460	61,12965908	44,77	25,82	25,8	57,3	6
8,092330246	2,659424561	4,808	461	39,76364912	18,01	6,41	8,2	14,2	3,7
-69,76837924	-3,46634019	-36,848	462	63,31500952	43,91	18,86	76,3	140	10,4
-78,41584856	-7,258172656	-42,258	463	41,77078075	33,99	21,49	24,5	64,9	6,4
-57,63352095	-27,10383219	-31,446	464	30,01946667	25,17	20,37	19	50,1	5,3
-57,93562886	6,165311714	-29,68	465	60,83097143	44,01	34,01	71,6	127,1	10,1
-65,2676785	-36,00782965	-35,269	466	45,3	1,85	0	0	0	0
-8,20569697	9,494218182	-3,941	467	31,87745455	24,53	17,18	13,3	25,6	4,3
-72,2081572	-2,7197636	-37,929	468	49,43952	31,07	23,77	27,4	64,6	6,5
-55,893424	-23,94384476	-30,407	469	50,70567619	38,75	33,05	26,8	79,5	6,2
-63,70214738	-36,94059333	-34,127	470	41,16319048	35,15	23,6	24,6	81,6	5,8
-68,92558313	-41,56280337	-37,94	471	32,94775904	27,76	21,06	21	75,6	5,4
-68,058392	-25,18280667	-38,378	472	46,668	33,69	0	0	0	0
-57,80666675	-24,44566744	-31,464	473	60,51044301	44,55	0	0	0	0
-56,72509696	-38,26989441	-30,071	474	50,7911003	36,23	30,23	24,3	70,4	5,9
-58,54962594	-14,36646966	-32,21	475	41,75426601	46,15	29	31,8	70,8	7,3
-83,38306905	-45,69155204	-47,03	476	69,94084672	42,74	34,84	62,3	146,5	9,2
-67,31961	-20,95075057	-37,636	477	59,04108571	46,67	41,17	64	83,7	9,3
-61,34293086	-11,62140457	-33,331	478	73,45817143	47,85	43,35	46	121,7	8,6
-90,277556	-28,38607333	-51,719	479	51,4992	41,51	34,71	40	117,2	7,5
-80,22843837	-26,01896976	-45,839	480	43,53154409	36,46	0	0	0	0
-70,49074724	-26,66862667	-40,166	481	60,12110476	43,27	0	0	0	0
-85,90277067	-35,0254139	-48,962	482	67,72891429	44,95	23,8	63	156,1	9,2
-92,60253339	-40,53734596	-52,427	483	55,92824965	37,28	27,58	39,5	154,6	7,7
-73,38514151	-49,56572529	-41,479	484	15,74468817	10,74	0	0	0	0
-79,74640137	-44,28045305	-44,699	485	72,51526316	43,23	40,73	57,3	132,1	9,3
-87,69688267	-29,87365067	-50,379	486	62,59893333	39,16	37,01	27,3	34	6,3
-76,44276089	-14,936612	-42,774	487	42,99767819	38,97	32,17	25	35,5	6,3
-76,98946626	-11,9970374	-42,608	488	21,97383566	18,29	10,39	17,6	35,8	5
-58,00739279	-16,40503593	-31,375	489	67,7420459	45,03	36,28	51,2	156,6	8,7
-82,23390076	-23,68818743	-46,876	490	63,58891429	48,2	41,85	58,9	116,3	9,3
-88,13194933	-35,57473867	-49,857	491	30,27093333	26,07	0	0	0	0
-82,33947677	-32,05170834	-46,719	492	78,54041116	44,06	0	0	0	0
-23,09620145	-29,75656309	-10,252	493	9,410181818	5,55	0	0	0	0
-70,99638795	-17,4952845	-38,949	494	37,97787952	24,2	17,65	31,5	68,4	6,5
8,82652998	-1,405018244	6,497	495	35,19693413	20,18	0	0	0	0
-78,06329486	-18,2726901	-44,139	496	74,94887619	44,35	0	0	0	0
-83,75080762	-9,959259012	-46,121	497	49,91034353	30,89	23,64	15,4	34,1	4,6
-86,70065105	-24,18031143	-49,549	498	69,6112	44,42	0	0	0	0
-94,21343364	-8,548871439	-51,218	499	45,72780303	42,01	34,01	29,3	56,2	6,4
-35,49953135	-0,566959888	-17,678	500	44,33424719	44,64	26,84	48,4	102,5	8,1
-74,84804773	-0,991695611	-39,036	501	40,20378055	37,29	26,94	17,2	52	4,9
-100,2923933	-2,756150933	-53,474	502	60,23893333	43,81	31,71	84,8	188,6	11,1
-79,37509095	-5,008045714	-42,047	503	67,59685714	43,79	0	0	0	0
-91,77544629	-4,870256	-48,713	504	46,32495238	37,52	29,17	48,7	99,9	8,3
-13,99708	6,420940857	-6,237	505	40,06331429	25,89	20,59	23,9	41,6	5,8
-70,30520974	8,401990526	-35,793	506	26,34564474	39,91	38,21	39,7	101,9	7,5
-96,7732089	-11,14636091	-54,135	507	60,85144357	46,17	29,22	85,5	207,5	10,7
-80,93408095	0,571116599	-41,213	508	55,18155102	39,39	0	0	0	0
-96,11892339	-3,814386271	-51	509	57,09620339	40,12	36,97	35,9	96,6	7
-83,610874	-3,47211	-44,171	510	71,35	35,31	0	0	0	0
-91,15039695	-19,22042324	-51,375	511	48,0408	39,35	26	40,1	132,2	7,6
-83,3638352	-11,4074148	-46,448	512	50,84328	44,5	40,35	28,9	93,6	7,1
-77,03963196	2,252396257	-39,259	513	33,92407821	29,01	26,11	12,8	39,7	4,2
-87,08014914	-10,68505143	-48,482	514	42,5332	41,46	0	0	0	0
-93,55271833	-42,71102733	-52,547	515	51,74226667	32,81	0	0	0	0
-59,3201107	-25,30087989	-32,561	516	42,30512432	31,81	26,46	35,2	69,5	7,1
-98,44581652	9,833645806	-47,533	517	45,83913604	37,33	16,03	42,2	49,4	7,6
-93,68416262	7,417910467	-45,175	518	43,05226168	34,05	26,65	34	106,6	7,5
-90,04205733	-25,089684	-52,179	519	47,73786667	48,72	42,27	34,8	89,9	6,8
-112,314071	-13,80520757	-63,282	520	60,53364324	47,21	30,21	60,9	229,4	9,3
-93,70405143	-10,59005143	-51,647	521	53,26337143	44,84	43,79	52,1	80,5	9,4
-107,6879539	-31,05112464	-60,65	522	64,92371564	44,58	28,63	64	209	9,4
-106,0760092	-7,324889719	-59,109	523	53,96719679	40,91	22,76	31,6	86,2	7
-80,26515103	6,776786342	-39,695	524	42,47399552	37,92	27,22	41,9	78,3	7,6
-77,12710998	-49,50745962	-43,753	525	12,38153532	13,42	0	0	0	0
-86,99678386	7,952198131	-42,695	526	67,97219938	2,09	0	0	0	0
-71,87850724	-45,79289962	-40,108	527	40,96182857	39,35	27,95	23,2	76,9	5,8
-139,5304	21,70632	-73,315	528	7	31,7	0	0	0	0
-83,82273	26,43186	-45,212	529	34,26	39,31	37,31	53,8	69,2	8,7
-82,95638	19,75704	-43,481	530	23,54	21,1	11,4	11,4	19	4
-83,6849	17,13831	-43,322	531	31,94	26,24	16,94	17,5	36,6	4,9
-75,94684	23,59654	-40,682	533	58,16	36,67	33,07	61,6	99,9	9,3
-174,315	15,663962	-94,812	534	27,28	33,91	31,06	50,1	104,1	8,8
-174,1771	8,024344	-96,731	535	34,7	33,79	20,14	20	40,7	5,4
-110,0029	12,92709	-55,769	536	59,96	36,11	0	0	0	0
-113,803	16,25465	-56,683	538	12	6,4	0	0	0	0
-102,24755	11,39129	-49,643	539	46,14	37,39	0	0	0	0
-97,54171	8,31969	-47,446	540	56,02	42,21	25,31	39,2	71,5	7,6
-23,90149	8,201551	-11,657	541	21,1	26,4	0	0	0	0
-19,45161	11,883532	-9,639	542	40,8	31,31	0	0	0	0
-6,458771	12,23795	-2,728	543	11	34,28	0	0	0	0
-86,3997	2,533294	-43,873	544	64,74	37,19	0	0	0	0
-75,15925	1,27315	-38,731	545	57	39,07	0	0	0	0
-72,16879	4,226611	-36,438	546	50,42	41,59	21,04	49,4	67,3	8,5
-11,42058	-1,837828	-4,81	548	4	19,57	0	0	0	0
-233,5274	-12,29069	-94,178	549	31,12	25	16,5	19,5	43,9	5,2
-232,9367	-12,07411	-94,403	550	4	6,61	3,06	1,2	1,3	1,5
-218,4671	-11,93628	-96,799	551	12,56	20,11	0	0	0	0
-216,951	-12,96014	-96,893	552	11,86	9,86	0	0	0	0
-215,6318	-10,99117	-97,848	553	14,66	2,41	0	0	0	0
-214,8245	-10,89272	-97,553	554	8	2,23	0	0	0	0
-214,923	-10,61706	-97,872	555	8	5,48	0	0	0	0
-196,3406	-6,501909	-99,399	556	41,68	31,71	0	0	0	0
-196,8919	-6,915394	-98,775	557	16	20,81	0	0	0	0
-122,9761	-3,784726	-68,345	558	42,6	43,68	35,18	36,1	57,9	7,2
-81,79469	-12,60573	-45,493	559	15,14	2,75	0	0	0	0
-74,15746	-7,722673	-40,044	560	37,28	30,31	17,61	21,6	67,8	5,5
-43,3108	-10,79427	-22,464	561	74,24	40,65	36,65	46,6	156,9	8,1
-27,97488	-11,54248	-13,388	562	62,2	40,54	15,24	21,3	54,9	5,4
-19,21533	-4,493556	-8,972	563	73,84	39,24	0	0	0	0
7,732757	-4,099761	5,757	564	27,74	21,06	19,06	5,8	18,6	2,9
6,925477	-7,309189	5,014	565	10	10,41	0	0	0	0
10,056146	-8,392124	7,414	566	27,32	15,08	0	0	0	0
-245,5334	-20,22327	-90,366	567	62,1	26,91	0	0	0	0
-225,4546	-13,45	-94,979	568	10	2,98	0	0	0	0
-224,4504	-14,37542	-94,991	569	7,34	11,85	0	0	0	0
-230,7905	-21,68031	-91,641	570	11	33,65	21,4	11,8	8,9	4,1
-217,4236	-17,17136	-95,489	571	17,96	25,11	21,96	7,5	19,9	3,5
-223,7834	-17,4864	-93,423	572	6	15,68	0	0	0	0
-38,76247	-18,19523	-19,111	573	66,66	38,45	21,2	30	74	6,8
1,2178401	-14,31635	2,284	574	46,14	12,52	0	0	0	0
3,698747	-15,83246	4,082	575	48,9	18,85	0	0	0	0
3,0292959	-17,25012	4,267	576	18,32	7,06	0	0	0	0
3,8562649	-18,13616	4,214	577	17,38	16,61	0	0	0	0
3,8759547	-19,69165	4,41	578	7	8,29	0	0	0	0
-0,5542363	-20,24296	1,691	579	41,88	20,95	18,9	73	250,9	11,2
-189,0972	-30,71551	-95,502	580	38,9	30,88	29,78	44,3	105,6	8,2
-156,5375	-33,33425	-91,116	581	21,86	11,49	0	0	0	0
-151,2237	-29,57351	-88,171	582	74,8	41,02	0	0	0	0
-141,8931	-28,13616	-82,347	583	68,88	43,08	23,73	59,5	136,3	9,1
-121,6766	-32,50728	-69,234	584	77,12	43,86	38,16	37,4	115,5	7,2
-77,69922	-26,75788	-44,091	585	76,64	44,39	0	0	0	0
-60,94803	-33,09797	-33,304	586	61,36	44,25	0	0	0	0
-154,2929	-37,05322	-89,701	588	5	15,59	0	0	0	0
-153,9606	-33,78473	-89,638	589	7	8,64	0	0	0	0
-151,0662	-35,16301	-87,75	590	8	10,09	0	0	0	0
-148,5656	-36,36408	-86,061	591	8	9,5	0	0	0	0
-145,5727	-37,26981	-83,919	592	8	7,72	0	0	0	0
-150,5936	-37,17136	-87,68	593	10	11,23	0	0	0	0
-149,176	-40,43986	-86,932	594	15,8	12,03	0	0	0	0
-147,8371	-42,01504	-86,159	595	7	17,61	0	0	0	0
-129,9635	-39,12064	-74,557	596	9	13,18	7,53	22,6	58	6,1
-73,33049	-43,05859	-41,125	597	72,7	45,38	33,28	23,9	76	5,7
-2,267243	-39,92792	2,882	598	41,24	30,64	25,09	24,7	95,8	6,3
-108,7231	-43,78473	-60,165	599	9	8,63	0	0	0	0
-104,4898	-44,94642	-58,655	600	6	10,5	0	0	0	0
-102,6413	-45,45835	-57,163	601	10	10,18	0	0	0	0
-100,7511	-46,56098	-56,458	602	9	12,1	0	0	0	0
-79,5531	-49,5436	-45,05	603	6	10,3	0	0	0	0
-67,18729	-49,9673	-37,155	604	7	9,42	0	0	0	0
-61,0431	-50,3482	-32,176	605	6	13,29	0	0	0	0
-27,85674	-45,16301	-12,526	606	93,54	43,83	39,38	53,2	190,7	8,7
-25,88777	-50,49893	-10,539	607	55,1	25,94	0	0	0	0
-2,50352	-51,95597	3,418	608	37,34	35,87	29,22	31,9	93,3	6,7
-10,042	-58,1659	-1,079	609	5	5,2	0	0	0	0
